#Energy(keV)	Aeff(cm^2)_for_	Total
1.0	87.37796790190613	53.67284984784907	25.394171435925877	166.44498918568107
1.45	87.40218789725648	53.810021142287624	25.44991173810712	166.66212077765124
1.9	85.24328980362641	53.0591598361049	25.14032920906261	163.44277884879392
2.3499999999999996	62.44556560392814	42.03985771121972	20.714250124491514	125.19967343963937
2.8	66.3918439488529	43.9874687571713	21.531532658167222	131.9108453641914
3.25	68.42473456345819	45.01873502738305	21.963080474273916	135.40655006511514
3.6999999999999997	70.00916375022032	45.82304702918835	22.302268007897187	138.13447878730588
4.1499999999999995	71.33004844427855	46.525863109481506	22.599732428127158	140.45564398188722
4.6	72.11895701667805	47.00308544876141	22.808506909171147	141.93054937461062
5.05	72.45828635331218	47.330177526221675	22.9618149671738	142.75027884670766
5.5	72.14810545653938	47.52301538387006	23.071796851960414	142.74291769236987
5.949999999999999	69.71623768389836	47.541218482676086	23.140372561800802	140.39782872837526
6.3999999999999995	39.13465486551648	47.00435805782345	23.142690344905887	109.28170326824582
6.85	49.9357796654769	32.10959236811381	22.805263905125024	104.85063593871573
7.299999999999999	56.910192173898665	40.23653560635176	20.843093735897263	117.98982151614769
7.749999999999999	60.86992969309696	43.04827022101335	21.97437566519408	125.89257557930438
8.2	63.8996152610115	44.707983170673415	22.4224040755175	131.03000250720243
8.649999999999999	66.6045225931107	46.00159815498658	22.707005620016297	135.3131263681136
9.1	69.36339217699036	47.19379689389283	22.930368875852032	139.48755794673522
9.549999999999999	72.4908735170699	48.419397654712334	23.12739206827964	144.03766324006187
